bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure,bpos,sdist,bheight,bwidth,time,pressure
4,6,2,10,0.0454,102715,4,10,2,10,0.0454,101955,4,20,2,10,0.0454,101325,5,6,2,10,0.0454,102953,5,10,2,10,0.0454,101961,5,20,2,10,0.0454,101325,6,6,2,10,0.0454,102981,6,10,2,10,0.0454,101935,6,20,2,10,0.0454,101325,5,6,2,5,0.0454,102720,5,10,2,5,0.0454,101951,5,20,2,5,0.0454,101325,5,6,3,5,0.0454,102334,5,10,3,5,0.0454,101538,5,20,3,5,0.0454,101325,5,6,4,5,0.0454,101916,5,10,4,5,0.0454,101538,5,20,4,5,0.0454,101325
4,6,2,10,0.0455,102686,4,10,2,10,0.0455,101969,4,20,2,10,0.0455,101325,5,6,2,10,0.0455,102944,5,10,2,10,0.0455,101973,5,20,2,10,0.0455,101325,6,6,2,10,0.0455,102973,6,10,2,10,0.0455,101947,6,20,2,10,0.0455,101325,5,6,2,5,0.0455,102703,5,10,2,5,0.0455,101962,5,20,2,5,0.0455,101325,5,6,3,5,0.0455,102341,5,10,3,5,0.0455,101543,5,20,3,5,0.0455,101325,5,6,4,5,0.0455,101924,5,10,4,5,0.0455,101543,5,20,4,5,0.0455,101325
4,6,2,10,0.0456,102656,4,10,2,10,0.0456,101982,4,20,2,10,0.0456,101325,5,6,2,10,0.0456,102934,5,10,2,10,0.0456,101985,5,20,2,10,0.0456,101325,6,6,2,10,0.0456,102964,6,10,2,10,0.0456,101960,6,20,2,10,0.0456,101325,5,6,2,5,0.0456,102686,5,10,2,5,0.0456,101973,5,20,2,5,0.0456,101325,5,6,3,5,0.0456,102348,5,10,3,5,0.0456,101548,5,20,3,5,0.0456,101325,5,6,4,5,0.0456,101932,5,10,4,5,0.0456,101548,5,20,4,5,0.0456,101325
4,6,2,10,0.0457,102626,4,10,2,10,0.0457,101996,4,20,2,10,0.0457,101325,5,6,2,10,0.0457,102924,5,10,2,10,0.0457,101998,5,20,2,10,0.0457,101325,6,6,2,10,0.0457,102955,6,10,2,10,0.0457,101973,6,20,2,10,0.0457,101325,5,6,2,5,0.0457,102668,5,10,2,5,0.0457,101985,5,20,2,5,0.0457,101325,5,6,3,5,0.0457,102355,5,10,3,5,0.0457,101553,5,20,3,5,0.0457,101325,5,6,4,5,0.0457,101939,5,10,4,5,0.0457,101553,5,20,4,5,0.0457,101325
4,6,2,10,0.0458,102595,4,10,2,10,0.0458,102010,4,20,2,10,0.0458,101325,5,6,2,10,0.0458,102913,5,10,2,10,0.0458,102010,5,20,2,10,0.0458,101325,6,6,2,10,0.0458,102945,6,10,2,10,0.0458,101985,6,20,2,10,0.0458,101325,5,6,2,5,0.0458,102650,5,10,2,5,0.0458,101997,5,20,2,5,0.0458,101325,5,6,3,5,0.0458,102361,5,10,3,5,0.0458,101558,5,20,3,5,0.0458,101325,5,6,4,5,0.0458,101947,5,10,4,5,0.0458,101558,5,20,4,5,0.0458,101325
4,6,2,10,0.0459,102563,4,10,2,10,0.0459,102024,4,20,2,10,0.0459,101325,5,6,2,10,0.0459,102902,5,10,2,10,0.0459,102023,5,20,2,10,0.0459,101325,6,6,2,10,0.0459,102935,6,10,2,10,0.0459,101998,6,20,2,10,0.0459,101325,5,6,2,5,0.0459,102632,5,10,2,5,0.0459,102008,5,20,2,5,0.0459,101325,5,6,3,5,0.0459,102367,5,10,3,5,0.0459,101563,5,20,3,5,0.0459,101325,5,6,4,5,0.0459,101955,5,10,4,5,0.0459,101563,5,20,4,5,0.0459,101325
4,6,2,10,0.046,102531,4,10,2,10,0.046,102038,4,20,2,10,0.046,101325,5,6,2,10,0.046,102890,5,10,2,10,0.046,102035,5,20,2,10,0.046,101325,6,6,2,10,0.046,102924,6,10,2,10,0.046,102011,6,20,2,10,0.046,101325,5,6,2,5,0.046,102613,5,10,2,5,0.046,102020,5,20,2,5,0.046,101325,5,6,3,5,0.046,102372,5,10,3,5,0.046,101568,5,20,3,5,0.046,101325,5,6,4,5,0.046,101962,5,10,4,5,0.046,101568,5,20,4,5,0.046,101325
4,6,2,10,0.0461,102498,4,10,2,10,0.0461,102052,4,20,2,10,0.0461,101325,5,6,2,10,0.0461,102878,5,10,2,10,0.0461,102048,5,20,2,10,0.0461,101325,6,6,2,10,0.0461,102913,6,10,2,10,0.0461,102024,6,20,2,10,0.0461,101325,5,6,2,5,0.0461,102594,5,10,2,5,0.0461,102032,5,20,2,5,0.0461,101325,5,6,3,5,0.0461,102377,5,10,3,5,0.0461,101573,5,20,3,5,0.0461,101325,5,6,4,5,0.0461,101970,5,10,4,5,0.0461,101573,5,20,4,5,0.0461,101325
4,6,2,10,0.0462,102465,4,10,2,10,0.0462,102066,4,20,2,10,0.0462,101325,5,6,2,10,0.0462,102866,5,10,2,10,0.0462,102061,5,20,2,10,0.0462,101325,6,6,2,10,0.0462,102902,6,10,2,10,0.0462,102037,6,20,2,10,0.0462,101325,5,6,2,5,0.0462,102574,5,10,2,5,0.0462,102044,5,20,2,5,0.0462,101325,5,6,3,5,0.0462,102382,5,10,3,5,0.0462,101579,5,20,3,5,0.0462,101325,5,6,4,5,0.0462,101978,5,10,4,5,0.0462,101579,5,20,4,5,0.0462,101325
4,6,2,10,0.0463,102431,4,10,2,10,0.0463,102081,4,20,2,10,0.0463,101325,5,6,2,10,0.0463,102853,5,10,2,10,0.0463,102074,5,20,2,10,0.0463,101325,6,6,2,10,0.0463,102890,6,10,2,10,0.0463,102051,6,20,2,10,0.0463,101325,5,6,2,5,0.0463,102555,5,10,2,5,0.0463,102056,5,20,2,5,0.0463,101325,5,6,3,5,0.0463,102387,5,10,3,5,0.0463,101584,5,20,3,5,0.0463,101325,5,6,4,5,0.0463,101985,5,10,4,5,0.0463,101584,5,20,4,5,0.0463,101325
4,6,2,10,0.0464,102397,4,10,2,10,0.0464,102096,4,20,2,10,0.0464,101325,5,6,2,10,0.0464,102840,5,10,2,10,0.0464,102087,5,20,2,10,0.0464,101325,6,6,2,10,0.0464,102878,6,10,2,10,0.0464,102064,6,20,2,10,0.0464,101325,5,6,2,5,0.0464,102535,5,10,2,5,0.0464,102068,5,20,2,5,0.0464,101325,5,6,3,5,0.0464,102391,5,10,3,5,0.0464,101589,5,20,3,5,0.0464,101325,5,6,4,5,0.0464,101993,5,10,4,5,0.0464,101589,5,20,4,5,0.0464,101325
4,6,2,10,0.0465,102362,4,10,2,10,0.0465,102111,4,20,2,10,0.0465,101325,5,6,2,10,0.0465,102827,5,10,2,10,0.0465,102100,5,20,2,10,0.0465,101325,6,6,2,10,0.0465,102866,6,10,2,10,0.0465,102078,6,20,2,10,0.0465,101325,5,6,2,5,0.0465,102514,5,10,2,5,0.0465,102080,5,20,2,5,0.0465,101325,5,6,3,5,0.0465,102395,5,10,3,5,0.0465,101595,5,20,3,5,0.0465,101325,5,6,4,5,0.0465,102000,5,10,4,5,0.0465,101595,5,20,4,5,0.0465,101325
4,6,2,10,0.0466,102327,4,10,2,10,0.0466,102126,4,20,2,10,0.0466,101325,5,6,2,10,0.0466,102813,5,10,2,10,0.0466,102113,5,20,2,10,0.0466,101325,6,6,2,10,0.0466,102853,6,10,2,10,0.0466,102092,6,20,2,10,0.0466,101325,5,6,2,5,0.0466,102493,5,10,2,5,0.0466,102092,5,20,2,5,0.0466,101325,5,6,3,5,0.0466,102399,5,10,3,5,0.0466,101600,5,20,3,5,0.0466,101325,5,6,4,5,0.0466,102007,5,10,4,5,0.0466,101600,5,20,4,5,0.0466,101325
4,6,2,10,0.0467,102291,4,10,2,10,0.0467,102141,4,20,2,10,0.0467,101325,5,6,2,10,0.0467,102799,5,10,2,10,0.0467,102126,5,20,2,10,0.0467,101325,6,6,2,10,0.0467,102839,6,10,2,10,0.0467,102105,6,20,2,10,0.0467,101325,5,6,2,5,0.0467,102472,5,10,2,5,0.0467,102104,5,20,2,5,0.0467,101325,5,6,3,5,0.0467,102402,5,10,3,5,0.0467,101606,5,20,3,5,0.0467,101325,5,6,4,5,0.0467,102015,5,10,4,5,0.0467,101606,5,20,4,5,0.0467,101325
4,6,2,10,0.0468,102255,4,10,2,10,0.0468,102157,4,20,2,10,0.0468,101325,5,6,2,10,0.0468,102784,5,10,2,10,0.0468,102139,5,20,2,10,0.0468,101325,6,6,2,10,0.0468,102826,6,10,2,10,0.0468,102119,6,20,2,10,0.0468,101325,5,6,2,5,0.0468,102451,5,10,2,5,0.0468,102116,5,20,2,5,0.0468,101325,5,6,3,5,0.0468,102405,5,10,3,5,0.0468,101611,5,20,3,5,0.0468,101325,5,6,4,5,0.0468,102022,5,10,4,5,0.0468,101611,5,20,4,5,0.0468,101325
4,6,2,10,0.0469,102219,4,10,2,10,0.0469,102172,4,20,2,10,0.0469,101325,5,6,2,10,0.0469,102769,5,10,2,10,0.0469,102152,5,20,2,10,0.0469,101325,6,6,2,10,0.0469,102812,6,10,2,10,0.0469,102133,6,20,2,10,0.0469,101325,5,6,2,5,0.0469,102429,5,10,2,5,0.0469,102128,5,20,2,5,0.0469,101325,5,6,3,5,0.0469,102408,5,10,3,5,0.0469,101617,5,20,3,5,0.0469,101325,5,6,4,5,0.0469,102029,5,10,4,5,0.0469,101617,5,20,4,5,0.0469,101325
4,6,2,10,0.047,102183,4,10,2,10,0.047,102188,4,20,2,10,0.047,101325,5,6,2,10,0.047,102754,5,10,2,10,0.047,102166,5,20,2,10,0.047,101325,6,6,2,10,0.047,102798,6,10,2,10,0.047,102147,6,20,2,10,0.047,101325,5,6,2,5,0.047,102407,5,10,2,5,0.047,102140,5,20,2,5,0.047,101325,5,6,3,5,0.047,102410,5,10,3,5,0.047,101623,5,20,3,5,0.047,101325,5,6,4,5,0.047,102037,5,10,4,5,0.047,101623,5,20,4,5,0.047,101325
4,6,2,10,0.0471,102146,4,10,2,10,0.0471,102203,4,20,2,10,0.0471,101325,5,6,2,10,0.0471,102738,5,10,2,10,0.0471,102179,5,20,2,10,0.0471,101325,6,6,2,10,0.0471,102783,6,10,2,10,0.0471,102162,6,20,2,10,0.0471,101325,5,6,2,5,0.0471,102385,5,10,2,5,0.0471,102152,5,20,2,5,0.0471,101325,5,6,3,5,0.0471,102412,5,10,3,5,0.0471,101628,5,20,3,5,0.0471,101325,5,6,4,5,0.0471,102044,5,10,4,5,0.0471,101628,5,20,4,5,0.0471,101325
4,6,2,10,0.0472,102109,4,10,2,10,0.0472,102219,4,20,2,10,0.0472,101325,5,6,2,10,0.0472,102721,5,10,2,10,0.0472,102192,5,20,2,10,0.0472,101325,6,6,2,10,0.0472,102768,6,10,2,10,0.0472,102176,6,20,2,10,0.0472,101325,5,6,2,5,0.0472,102363,5,10,2,5,0.0472,102164,5,20,2,5,0.0472,101325,5,6,3,5,0.0472,102413,5,10,3,5,0.0472,101634,5,20,3,5,0.0472,101325,5,6,4,5,0.0472,102051,5,10,4,5,0.0472,101634,5,20,4,5,0.0472,101325
4,6,2,10,0.0473,102072,4,10,2,10,0.0473,102235,4,20,2,10,0.0473,101325,5,6,2,10,0.0473,102705,5,10,2,10,0.0473,102205,5,20,2,10,0.0473,101325,6,6,2,10,0.0473,102753,6,10,2,10,0.0473,102190,6,20,2,10,0.0473,101325,5,6,2,5,0.0473,102340,5,10,2,5,0.0473,102176,5,20,2,5,0.0473,101325,5,6,3,5,0.0473,102414,5,10,3,5,0.0473,101640,5,20,3,5,0.0473,101325,5,6,4,5,0.0473,102058,5,10,4,5,0.0473,101640,5,20,4,5,0.0473,101325
4,6,2,10,0.0474,102035,4,10,2,10,0.0474,102251,4,20,2,10,0.0474,101325,5,6,2,10,0.0474,102688,5,10,2,10,0.0474,102219,5,20,2,10,0.0474,101325,6,6,2,10,0.0474,102737,6,10,2,10,0.0474,102205,6,20,2,10,0.0474,101325,5,6,2,5,0.0474,102317,5,10,2,5,0.0474,102188,5,20,2,5,0.0474,101325,5,6,3,5,0.0474,102415,5,10,3,5,0.0474,101646,5,20,3,5,0.0474,101325,5,6,4,5,0.0474,102066,5,10,4,5,0.0474,101646,5,20,4,5,0.0474,101325
4,6,2,10,0.0475,101998,4,10,2,10,0.0475,102267,4,20,2,10,0.0475,101325,5,6,2,10,0.0475,102671,5,10,2,10,0.0475,102232,5,20,2,10,0.0475,101325,6,6,2,10,0.0475,102722,6,10,2,10,0.0475,102219,6,20,2,10,0.0475,101325,5,6,2,5,0.0475,102294,5,10,2,5,0.0475,102200,5,20,2,5,0.0475,101325,5,6,3,5,0.0475,102416,5,10,3,5,0.0475,101652,5,20,3,5,0.0475,101325,5,6,4,5,0.0475,102073,5,10,4,5,0.0475,101652,5,20,4,5,0.0475,101325
4,6,2,10,0.0476,101961,4,10,2,10,0.0476,102283,4,20,2,10,0.0476,101325,5,6,2,10,0.0476,102653,5,10,2,10,0.0476,102245,5,20,2,10,0.0476,101325,6,6,2,10,0.0476,102706,6,10,2,10,0.0476,102234,6,20,2,10,0.0476,101325,5,6,2,5,0.0476,102270,5,10,2,5,0.0476,102212,5,20,2,5,0.0476,101325,5,6,3,5,0.0476,102416,5,10,3,5,0.0476,101658,5,20,3,5,0.0476,101325,5,6,4,5,0.0476,102080,5,10,4,5,0.0476,101658,5,20,4,5,0.0476,101325
4,6,2,10,0.0477,101924,4,10,2,10,0.0477,102299,4,20,2,10,0.0477,101325,5,6,2,10,0.0477,102635,5,10,2,10,0.0477,102258,5,20,2,10,0.0477,101325,6,6,2,10,0.0477,102689,6,10,2,10,0.0477,102248,6,20,2,10,0.0477,101325,5,6,2,5,0.0477,102247,5,10,2,5,0.0477,102224,5,20,2,5,0.0477,101325,5,6,3,5,0.0477,102416,5,10,3,5,0.0477,101664,5,20,3,5,0.0477,101325,5,6,4,5,0.0477,102087,5,10,4,5,0.0477,101664,5,20,4,5,0.0477,101325
4,6,2,10,0.0478,101887,4,10,2,10,0.0478,102315,4,20,2,10,0.0478,101325,5,6,2,10,0.0478,102617,5,10,2,10,0.0478,102272,5,20,2,10,0.0478,101325,6,6,2,10,0.0478,102672,6,10,2,10,0.0478,102263,6,20,2,10,0.0478,101325,5,6,2,5,0.0478,102223,5,10,2,5,0.0478,102236,5,20,2,5,0.0478,101325,5,6,3,5,0.0478,102415,5,10,3,5,0.0478,101670,5,20,3,5,0.0478,101325,5,6,4,5,0.0478,102094,5,10,4,5,0.0478,101670,5,20,4,5,0.0478,101325
4,6,2,10,0.0479,101850,4,10,2,10,0.0479,102331,4,20,2,10,0.0479,101325,5,6,2,10,0.0479,102598,5,10,2,10,0.0479,102285,5,20,2,10,0.0479,101325,6,6,2,10,0.0479,102656,6,10,2,10,0.0479,102277,6,20,2,10,0.0479,101325,5,6,2,5,0.0479,102199,5,10,2,5,0.0479,102248,5,20,2,5,0.0479,101325,5,6,3,5,0.0479,102414,5,10,3,5,0.0479,101677,5,20,3,5,0.0479,101325,5,6,4,5,0.0479,102101,5,10,4,5,0.0479,101677,5,20,4,5,0.0479,101325
4,6,2,10,0.048,101813,4,10,2,10,0.048,102347,4,20,2,10,0.048,101325,5,6,2,10,0.048,102579,5,10,2,10,0.048,102298,5,20,2,10,0.048,101325,6,6,2,10,0.048,102638,6,10,2,10,0.048,102292,6,20,2,10,0.048,101325,5,6,2,5,0.048,102175,5,10,2,5,0.048,102259,5,20,2,5,0.048,101325,5,6,3,5,0.048,102413,5,10,3,5,0.048,101683,5,20,3,5,0.048,101325,5,6,4,5,0.048,102108,5,10,4,5,0.048,101683,5,20,4,5,0.048,101325
4,6,2,10,0.0481,101777,4,10,2,10,0.0481,102363,4,20,2,10,0.0481,101325,5,6,2,10,0.0481,102560,5,10,2,10,0.0481,102311,5,20,2,10,0.0481,101325,6,6,2,10,0.0481,102621,6,10,2,10,0.0481,102306,6,20,2,10,0.0481,101325,5,6,2,5,0.0481,102150,5,10,2,5,0.0481,102271,5,20,2,5,0.0481,101325,5,6,3,5,0.0481,102411,5,10,3,5,0.0481,101689,5,20,3,5,0.0481,101325,5,6,4,5,0.0481,102115,5,10,4,5,0.0481,101689,5,20,4,5,0.0481,101325
4,6,2,10,0.0482,101741,4,10,2,10,0.0482,102379,4,20,2,10,0.0482,101325,5,6,2,10,0.0482,102541,5,10,2,10,0.0482,102324,5,20,2,10,0.0482,101325,6,6,2,10,0.0482,102603,6,10,2,10,0.0482,102321,6,20,2,10,0.0482,101325,5,6,2,5,0.0482,102126,5,10,2,5,0.0482,102282,5,20,2,5,0.0482,101325,5,6,3,5,0.0482,102409,5,10,3,5,0.0482,101696,5,20,3,5,0.0482,101325,5,6,4,5,0.0482,102122,5,10,4,5,0.0482,101696,5,20,4,5,0.0482,101325
4,6,2,10,0.0483,101705,4,10,2,10,0.0483,102395,4,20,2,10,0.0483,101325,5,6,2,10,0.0483,102521,5,10,2,10,0.0483,102337,5,20,2,10,0.0483,101325,6,6,2,10,0.0483,102585,6,10,2,10,0.0483,102335,6,20,2,10,0.0483,101325,5,6,2,5,0.0483,102101,5,10,2,5,0.0483,102293,5,20,2,5,0.0483,101325,5,6,3,5,0.0483,102407,5,10,3,5,0.0483,101702,5,20,3,5,0.0483,101325,5,6,4,5,0.0483,102129,5,10,4,5,0.0483,101702,5,20,4,5,0.0483,101325
4,6,2,10,0.0484,101670,4,10,2,10,0.0484,102411,4,20,2,10,0.0484,101325,5,6,2,10,0.0484,102501,5,10,2,10,0.0484,102350,5,20,2,10,0.0484,101325,6,6,2,10,0.0484,102567,6,10,2,10,0.0484,102350,6,20,2,10,0.0484,101325,5,6,2,5,0.0484,102076,5,10,2,5,0.0484,102304,5,20,2,5,0.0484,101325,5,6,3,5,0.0484,102404,5,10,3,5,0.0484,101709,5,20,3,5,0.0484,101325,5,6,4,5,0.0484,102136,5,10,4,5,0.0484,101709,5,20,4,5,0.0484,101325
4,6,2,10,0.0485,101635,4,10,2,10,0.0485,102426,4,20,2,10,0.0485,101325,5,6,2,10,0.0485,102481,5,10,2,10,0.0485,102362,5,20,2,10,0.0485,101325,6,6,2,10,0.0485,102548,6,10,2,10,0.0485,102364,6,20,2,10,0.0485,101325,5,6,2,5,0.0485,102051,5,10,2,5,0.0485,102315,5,20,2,5,0.0485,101325,5,6,3,5,0.0485,102401,5,10,3,5,0.0485,101716,5,20,3,5,0.0485,101325,5,6,4,5,0.0485,102142,5,10,4,5,0.0485,101716,5,20,4,5,0.0485,101325
4,6,2,10,0.0486,101600,4,10,2,10,0.0486,102442,4,20,2,10,0.0486,101325,5,6,2,10,0.0486,102461,5,10,2,10,0.0486,102375,5,20,2,10,0.0486,101325,6,6,2,10,0.0486,102530,6,10,2,10,0.0486,102378,6,20,2,10,0.0486,101325,5,6,2,5,0.0486,102026,5,10,2,5,0.0486,102326,5,20,2,5,0.0486,101325,5,6,3,5,0.0486,102398,5,10,3,5,0.0486,101722,5,20,3,5,0.0486,101325,5,6,4,5,0.0486,102149,5,10,4,5,0.0486,101722,5,20,4,5,0.0486,101325
4,6,2,10,0.0487,101566,4,10,2,10,0.0487,102457,4,20,2,10,0.0487,101325,5,6,2,10,0.0487,102441,5,10,2,10,0.0487,102387,5,20,2,10,0.0487,101325,6,6,2,10,0.0487,102511,6,10,2,10,0.0487,102392,6,20,2,10,0.0487,101325,5,6,2,5,0.0487,102001,5,10,2,5,0.0487,102337,5,20,2,5,0.0487,101325,5,6,3,5,0.0487,102394,5,10,3,5,0.0487,101729,5,20,3,5,0.0487,101325,5,6,4,5,0.0487,102156,5,10,4,5,0.0487,101729,5,20,4,5,0.0487,101325
4,6,2,10,0.0488,101533,4,10,2,10,0.0488,102472,4,20,2,10,0.0488,101325,5,6,2,10,0.0488,102420,5,10,2,10,0.0488,102399,5,20,2,10,0.0488,101325,6,6,2,10,0.0488,102492,6,10,2,10,0.0488,102406,6,20,2,10,0.0488,101325,5,6,2,5,0.0488,101975,5,10,2,5,0.0488,102347,5,20,2,5,0.0488,101325,5,6,3,5,0.0488,102390,5,10,3,5,0.0488,101736,5,20,3,5,0.0488,101325,5,6,4,5,0.0488,102162,5,10,4,5,0.0488,101736,5,20,4,5,0.0488,101325
4,6,2,10,0.0489,101500,4,10,2,10,0.0489,102487,4,20,2,10,0.0489,101325,5,6,2,10,0.0489,102399,5,10,2,10,0.0489,102411,5,20,2,10,0.0489,101325,6,6,2,10,0.0489,102472,6,10,2,10,0.0489,102420,6,20,2,10,0.0489,101325,5,6,2,5,0.0489,101949,5,10,2,5,0.0489,102357,5,20,2,5,0.0489,101325,5,6,3,5,0.0489,102385,5,10,3,5,0.0489,101743,5,20,3,5,0.0489,101325,5,6,4,5,0.0489,102168,5,10,4,5,0.0489,101743,5,20,4,5,0.0489,101325
4,6,2,10,0.049,101467,4,10,2,10,0.049,102501,4,20,2,10,0.049,101325,5,6,2,10,0.049,102378,5,10,2,10,0.049,102423,5,20,2,10,0.049,101325,6,6,2,10,0.049,102453,6,10,2,10,0.049,102434,6,20,2,10,0.049,101325,5,6,2,5,0.049,101924,5,10,2,5,0.049,102367,5,20,2,5,0.049,101325,5,6,3,5,0.049,102381,5,10,3,5,0.049,101750,5,20,3,5,0.049,101325,5,6,4,5,0.049,102175,5,10,4,5,0.049,101750,5,20,4,5,0.049,101325
4,6,2,10,0.0491,101435,4,10,2,10,0.0491,102515,4,20,2,10,0.0491,101325,5,6,2,10,0.0491,102357,5,10,2,10,0.0491,102435,5,20,2,10,0.0491,101325,6,6,2,10,0.0491,102433,6,10,2,10,0.0491,102447,6,20,2,10,0.0491,101325,5,6,2,5,0.0491,101898,5,10,2,5,0.0491,102376,5,20,2,5,0.0491,101325,5,6,3,5,0.0491,102375,5,10,3,5,0.0491,101757,5,20,3,5,0.0491,101325,5,6,4,5,0.0491,102181,5,10,4,5,0.0491,101757,5,20,4,5,0.0491,101325
4,6,2,10,0.0492,101404,4,10,2,10,0.0492,102529,4,20,2,10,0.0492,101325,5,6,2,10,0.0492,102336,5,10,2,10,0.0492,102446,5,20,2,10,0.0492,101325,6,6,2,10,0.0492,102413,6,10,2,10,0.0492,102461,6,20,2,10,0.0492,101325,5,6,2,5,0.0492,101871,5,10,2,5,0.0492,102385,5,20,2,5,0.0492,101325,5,6,3,5,0.0492,102370,5,10,3,5,0.0492,101764,5,20,3,5,0.0492,101325,5,6,4,5,0.0492,102187,5,10,4,5,0.0492,101764,5,20,4,5,0.0492,101325
4,6,2,10,0.0493,101373,4,10,2,10,0.0493,102543,4,20,2,10,0.0493,101325,5,6,2,10,0.0493,102314,5,10,2,10,0.0493,102458,5,20,2,10,0.0493,101325,6,6,2,10,0.0493,102393,6,10,2,10,0.0493,102474,6,20,2,10,0.0493,101325,5,6,2,5,0.0493,101845,5,10,2,5,0.0493,102394,5,20,2,5,0.0493,101325,5,6,3,5,0.0493,102364,5,10,3,5,0.0493,101771,5,20,3,5,0.0493,101325,5,6,4,5,0.0493,102192,5,10,4,5,0.0493,101771,5,20,4,5,0.0493,101325
4,6,2,10,0.0494,101343,4,10,2,10,0.0494,102556,4,20,2,10,0.0494,101325,5,6,2,10,0.0494,102293,5,10,2,10,0.0494,102469,5,20,2,10,0.0494,101325,6,6,2,10,0.0494,102373,6,10,2,10,0.0494,102486,6,20,2,10,0.0494,101325,5,6,2,5,0.0494,101819,5,10,2,5,0.0494,102403,5,20,2,5,0.0494,101325,5,6,3,5,0.0494,102358,5,10,3,5,0.0494,101778,5,20,3,5,0.0494,101325,5,6,4,5,0.0494,102198,5,10,4,5,0.0494,101778,5,20,4,5,0.0494,101325
4,6,2,10,0.0495,101313,4,10,2,10,0.0495,102569,4,20,2,10,0.0495,101325,5,6,2,10,0.0495,102271,5,10,2,10,0.0495,102480,5,20,2,10,0.0495,101325,6,6,2,10,0.0495,102353,6,10,2,10,0.0495,102499,6,20,2,10,0.0495,101325,5,6,2,5,0.0495,101792,5,10,2,5,0.0495,102411,5,20,2,5,0.0495,101325,5,6,3,5,0.0495,102352,5,10,3,5,0.0495,101785,5,20,3,5,0.0495,101325,5,6,4,5,0.0495,102203,5,10,4,5,0.0495,101785,5,20,4,5,0.0495,101325
4,6,2,10,0.0496,101284,4,10,2,10,0.0496,102582,4,20,2,10,0.0496,101325,5,6,2,10,0.0496,102249,5,10,2,10,0.0496,102490,5,20,2,10,0.0496,101325,6,6,2,10,0.0496,102333,6,10,2,10,0.0496,102511,6,20,2,10,0.0496,101325,5,6,2,5,0.0496,101765,5,10,2,5,0.0496,102419,5,20,2,5,0.0496,101325,5,6,3,5,0.0496,102345,5,10,3,5,0.0496,101793,5,20,3,5,0.0496,101325,5,6,4,5,0.0496,102208,5,10,4,5,0.0496,101793,5,20,4,5,0.0496,101325
4,6,2,10,0.0497,101256,4,10,2,10,0.0497,102594,4,20,2,10,0.0497,101325,5,6,2,10,0.0497,102226,5,10,2,10,0.0497,102500,5,20,2,10,0.0497,101325,6,6,2,10,0.0497,102312,6,10,2,10,0.0497,102523,6,20,2,10,0.0497,101325,5,6,2,5,0.0497,101738,5,10,2,5,0.0497,102427,5,20,2,5,0.0497,101325,5,6,3,5,0.0497,102338,5,10,3,5,0.0497,101800,5,20,3,5,0.0497,101325,5,6,4,5,0.0497,102213,5,10,4,5,0.0497,101800,5,20,4,5,0.0497,101325
4,6,2,10,0.0498,101228,4,10,2,10,0.0498,102606,4,20,2,10,0.0498,101325,5,6,2,10,0.0498,102204,5,10,2,10,0.0498,102510,5,20,2,10,0.0498,101325,6,6,2,10,0.0498,102291,6,10,2,10,0.0498,102534,6,20,2,10,0.0498,101325,5,6,2,5,0.0498,101711,5,10,2,5,0.0498,102434,5,20,2,5,0.0498,101325,5,6,3,5,0.0498,102330,5,10,3,5,0.0498,101807,5,20,3,5,0.0498,101325,5,6,4,5,0.0498,102218,5,10,4,5,0.0498,101807,5,20,4,5,0.0498,101325
4,6,2,10,0.0499,101201,4,10,2,10,0.0499,102617,4,20,2,10,0.0499,101325,5,6,2,10,0.0499,102181,5,10,2,10,0.0499,102520,5,20,2,10,0.0499,101325,6,6,2,10,0.0499,102271,6,10,2,10,0.0499,102546,6,20,2,10,0.0499,101325,5,6,2,5,0.0499,101684,5,10,2,5,0.0499,102441,5,20,2,5,0.0499,101325,5,6,3,5,0.0499,102323,5,10,3,5,0.0499,101815,5,20,3,5,0.0499,101325,5,6,4,5,0.0499,102222,5,10,4,5,0.0499,101815,5,20,4,5,0.0499,101325
4,6,2,10,0.05,101174,4,10,2,10,0.05,102628,4,20,2,10,0.05,101325,5,6,2,10,0.05,102158,5,10,2,10,0.05,102530,5,20,2,10,0.05,101325,6,6,2,10,0.05,102250,6,10,2,10,0.05,102557,6,20,2,10,0.05,101325,5,6,2,5,0.05,101657,5,10,2,5,0.05,102448,5,20,2,5,0.05,101325,5,6,3,5,0.05,102315,5,10,3,5,0.05,101822,5,20,3,5,0.05,101325,5,6,4,5,0.05,102227,5,10,4,5,0.05,101822,5,20,4,5,0.05,101325
